a1947_001, 0.010591509,0.015700353,0.032584466,0.018566292,0.040683854,0.0008099389,0.023301318,0.052085303,0.00012460598,0.030154647,0.058627114,0.0005607269,0.027787134,0.060309295,0.00043612096,0.035138886,0.06641499,0.0005607269,0.035450403,0.07569814,6.230299e-05,0.030839982,0.069467835,0.0,0.020123865,0.05538736,0.0,0.009843873,0.020310774,0.0,0.0018067867,0.00024921197,0.0,6.230299e-05,0.0,0.0,0.011837568,0.023799744,0.0030528465,0.04249064,0.07582274,0.0062302994,0.07638347,0.115322836,0.008348601,0.11607047,0.14722197,0.0208092,0.13370222,0.15500985,0.08709958,0.1312724,0.1729531,0.123733744,0.12778343,0.13002634,0.043861307,0.09775339,0.06722493,0.0044858153,0.055948086,0.04398591,6.230299e-05,0.01626108,0.0104046,0.0,0.0009968479,0.0,0.0,0.0,0.0,0.0,0.014703506,0.027226407,0.007227147,0.042366035,0.05868942,0.007725571,0.057567965,0.06329984,0.009532358,0.05333136,0.06747414,0.007414056,0.03021695,0.02373744,0.0018690898,0.019874655,0.0040496946,0.0,0.010217691,0.00037381795,0.0,0.0033643616,6.230299e-05,0.0,0.00031151494,0.0,0.0,6.230299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009033934,0.018628595,0.009220843,0.036571857,0.05083924,0.020061564,0.04766179,0.124792896,0.033581313,0.035699613,0.33911517,0.07027777,0.031276103,0.27787134,0.04354979,0.02728871,0.030279255,0.0012460598,0.020310774,0.0013706659,0.0,0.010342296,0.0,0.0,0.0022429076,0.0,0.0,0.00049842393,0.0,0.0,0.00012460598,0.0,0.0,0.0,0.0,0.0,0.0114014475,0.02105841,0.0045481184,0.028783983,0.047973305,0.01626108,0.037007976,0.08616504,0.026790287,0.035138886,0.2187458,0.048284817,0.045231972,0.34241724,0.078377165,0.0688448,0.30347788,0.05513815,0.10846951,0.23587912,0.018005565,0.14286076,0.16958874,0.0014329688,0.15451142,0.121366225,0.0,0.14279845,0.05476433,0.0,0.09694345,0.022242168,0.0,0.042552944,0.008909328,0.0,0.007663268,0.008971631,0.00031151494,0.012959022,0.012959022,0.00031151494,0.0110276295,0.008473207,0.00012460598,0.008223995,0.0054826634,0.0,0.0031151497,0.0029282407,0.0,0.0017444838,0.00043612096,0.0,0.0018690898,0.00043612096,0.0,0.0019313927,0.00043612096,0.0,0.0014329688,0.0,0.0,0.0006230299,0.0,0.0,6.230299e-05,0.0,0.0,0.0,0.0,0.0,0.0054203602,0.005544966,0.00018690898,0.006105693,0.0040496946,0.0,0.0024921196,0.0007476359,0.0,0.0010591509,0.00012460598,0.0,0.00031151494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046104216,0.0060433904,0.00012460598,0.005171148,0.005731875,0.0,0.0029282407,0.0018690898,0.0,0.00037381795,0.00024921197,0.0,0.00024921197,0.0,0.0,6.230299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274081,0.00045502893,0.0007280463,0.0014105897,0.0007735492,0.00036402314,0.0019566244,0.0007735492,0.00091005786,0.0019566244,0.00045502893,0.001274081,0.0030941968,0.0010465665,0.0019111215,0.0023206475,0.003367214,0.008782058,0.0016381042,0.0044137808,0.0070074457,0.00086455495,0.0006825434,0.00018201157,0.0005915376,9.1005786e-05,0.0,0.00022751447,0.0,0.0,4.5502893e-05,0.0,0.0,0.0,0.0,0.0,0.0010920694,0.0014560926,0.006006382,0.004186266,0.007826498,0.027893273,0.0074624745,0.030077413,0.059563287,0.0088275615,0.06420458,0.092734896,0.00832703,0.12836365,0.10433813,0.00896407,0.21131544,0.109980494,0.009055076,0.1540273,0.036447816,0.0071894573,0.028393805,0.00040952605,0.0038677459,0.00095556077,0.0,0.0013650868,0.0,0.0,0.00022751447,0.0,0.0,0.0,0.0,0.0,0.0018656186,0.003913249,0.009328093,0.007052948,0.033899654,0.033399124,0.009464602,0.06525115,0.026300672,0.011557735,0.037312374,0.00723496,0.0075079775,0.011967261,0.0006370405,0.004641295,0.0040952605,0.0,0.0033217112,0.00091005786,0.0,0.0011830752,9.1005786e-05,0.0,0.00022751447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274081,0.002548162,0.0074624745,0.006552417,0.036584325,0.03590178,0.01305933,0.13018377,0.077309415,0.016745064,0.24739923,0.085681945,0.012604302,0.36880094,0.039724026,0.01037466,0.12845467,0.0023206475,0.0075079775,0.008418035,0.0,0.0032762084,0.0005005318,0.0,0.001274081,0.0,0.0,0.0005460347,0.0,0.0,9.1005786e-05,0.0,0.0,9.1005786e-05,0.0,0.0,0.002093133,0.0013195839,0.0034582198,0.0074169715,0.013195839,0.011785249,0.011876255,0.053101875,0.02721073,0.01997577,0.180965,0.06520565,0.024935585,0.39036933,0.0801761,0.033217113,0.40615883,0.04118012,0.052601345,0.3175647,0.012922822,0.07121203,0.23711558,0.0023206475,0.092370875,0.18751742,0.00013650868,0.10647677,0.10761434,0.0,0.09059626,0.04431982,0.0,0.04541189,0.014333411,0.0,0.00095556077,0.00045502893,0.00036402314,0.00377674,0.0015470984,9.1005786e-05,0.0033217112,0.0010010636,0.0,0.0034582198,0.0010010636,0.0,0.0016381042,0.00040952605,0.0,0.0010010636,0.00040952605,0.0,0.00027301736,9.1005786e-05,0.0,0.00036402314,0.0,0.0,0.0005915376,9.1005786e-05,0.0,0.00031852024,0.0,0.0,0.00027301736,0.0,0.0,0.0,0.0,0.0,0.00091005786,0.00013650868,0.00018201157,0.0008190521,0.00022751447,0.0,0.00045502893,4.5502893e-05,0.0,0.00013650868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031852024,9.1005786e-05,4.5502893e-05,0.0005005318,9.1005786e-05,0.0,0.0005005318,4.5502893e-05,0.0,9.1005786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.603978e-05,0.00019811933,9.905967e-05,0.0003301989,0.0006273779,9.905967e-05,0.0013538154,0.0047878837,0.00049529836,0.0066700177,0.017170342,0.0012877757,0.01789678,0.06514824,0.006537938,0.03866629,0.2216295,0.018028859,0.0757146,0.476477,0.026977248,0.10860241,0.53796005,0.015255189,0.1276549,0.35110047,0.0018160939,0.123395324,0.12798509,0.0,0.062209472,0.009212549,0.0,0.003929367,0.0,0.0,3.301989e-05,0.000297179,0.00046227843,0.00019811933,0.0024764917,0.0032359492,0.00075945747,0.0067030373,0.005151103,0.002080253,0.01789678,0.0058775404,0.0037642673,0.04210036,0.013604194,0.00881631,0.12890965,0.071389,0.01789678,0.28892404,0.12623504,0.03292083,0.27436227,0.021165749,0.045996707,0.16107102,0.00049529836,0.052171424,0.036420938,0.0,0.02129783,6.603978e-05,0.0,0.00049529836,0.0,0.0,0.0,0.0003301989,0.00072643755,6.603978e-05,0.0028397106,0.0024764917,0.00042925857,0.008585171,0.002113273,0.002113273,0.012250379,0.00072643755,0.0037972874,0.014429691,9.905967e-05,0.0031699094,0.011391861,0.0,0.0030378299,0.005052043,0.0,0.0006603978,0.0006603978,0.0,0.00023113922,6.603978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013207956,0.00039623867,6.603978e-05,0.0022123326,0.0008254972,0.00049529836,0.0024434717,0.00016509945,0.001485895,0.0009575768,0.0,0.0015519348,0.00019811933,0.0,0.001188716,3.301989e-05,0.0,0.0005613381,0.0,0.0,0.0002641591,0.0,0.0,6.603978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023113922,0.0,6.603978e-05,0.00085851713,0.00039623867,0.0005613381,0.0017170343,0.00013207956,0.0010896564,0.0020142132,0.0,0.0017500541,0.0013207956,0.0,0.0012877757,0.000297179,0.0,0.0010236165,6.603978e-05,0.0,0.0005283182,0.0,0.0,0.0003301989,0.0,0.0,9.905967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.603978e-05,0.0,6.603978e-05,0.00013207956,0.0,3.301989e-05,9.905967e-05,0.0,6.603978e-05,0.0,0.0,3.301989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013207956,0.0,3.301989e-05,6.603978e-05,0.0,0.0,0.0,0.0,6.603978e-05,0.0,0.0,3.301989e-05,0.0,0.0,6.603978e-05,0.0,0.0,3.301989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905967e-05,3.301989e-05,0.00016509945,0.00042925857,6.603978e-05,0.00046227843,0.00036321877,9.905967e-05,0.001485895,0.0005283182,0.00019811933,0.001485895,0.00049529836,3.301989e-05,0.0008254972,0.0008254972,0.0,0.0010896564,0.001783074,0.0,0.00092455687,0.0026085712,0.0,0.001485895,0.0013207956,0.0,0.00092455687,9.905967e-05,0.0,9.905967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00019671489,0.01691748,3.2785814e-05,0.0014753616,0.00039342977,6.557163e-05,0.004426085,0.00085243117,0.00039342977,0.010819319,0.0039670835,0.0015737191,0.039047904,0.024392646,0.0051801587,0.19156751,0.103996605,0.016720764,0.43024823,0.07793188,0.03370382,0.36756176,0.025900792,0.05058851,0.2336645,0.004065441,0.057703033,0.10281631,0.0,0.038556118,0.009016098,0.0,0.0045244424,0.0,0.0,0.0,9.835744e-05,9.835744e-05,0.0,0.002655651,0.0017376482,9.835744e-05,0.007770238,0.011573393,6.557163e-05,0.010950462,0.07058786,0.0002295007,0.041244555,0.30005577,0.0017376482,0.14111015,0.45172295,0.0049834438,0.29428548,0.18920693,0.0141306855,0.29382646,0.015933905,0.025113933,0.13268419,0.00036064396,0.0060653756,0.00806531,0.0,0.00036064396,9.835744e-05,0.0,0.0,0.0,0.0,0.0,0.00042621559,9.835744e-05,0.0,0.0013114326,0.0004917872,0.00016392907,0.00062293047,0.00019671489,0.0006557163,0.0018687914,6.557163e-05,0.0021638637,0.002458936,0.0,0.0031146524,0.0026228651,0.0,0.0036064396,0.0018687914,0.0,0.0036720112,0.00062293047,0.0,0.0009835744,0.0,0.0,3.2785814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2785814e-05,0.0,0.0,3.2785814e-05,0.0,3.2785814e-05,0.0,0.0,0.00013114326,6.557163e-05,0.0,0.0002295007,0.0,0.0,0.00016392907,0.0,0.0,6.557163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2785814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557163e-05,0.0,0.0,3.2785814e-05,0.0,0.0,3.2785814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2785814e-05,0.0,0.0,0.0,6.557163e-05,3.2785814e-05,0.0,6.557163e-05,0.0,0.0,6.557163e-05,0.0,0.0,3.2785814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016392907,6.557163e-05,0.0,0.00032785814,6.557163e-05,0.0,0.00085243117,0.0,6.557163e-05,0.0007540737,0.0,0.00042621559,0.0013442184,0.0,0.0012458609,0.001934363,0.0,0.003540868,0.0023605786,0.0,0.0057375175,0.0012786468,0.0,0.010852104,0.00029507233,0.0,0.006885021,0.0,0.0,0.0009180028,0.0,0.0,0.0,0.0,0.0,0.0041734665,0.0020073466,0.00030620542,0.009707846,0.0057158344,0.0006010699,0.0144143365,0.014799928,0.00252903,0.01865585,0.043742012,0.011034736,0.018156847,0.121926464,0.032253638,0.01795271,0.2888878,0.0684766,0.01602475,0.2898631,0.03600749,0.0118966475,0.1426577,0.004286876,0.0074623395,0.0597781,0.0010887304,0.0047178315,0.014573109,0.0,0.0014970043,0.00037425107,0.0,6.804565e-05,0.0,0.0,0.0047518546,0.0030393724,0.0015310271,0.019597147,0.013711198,0.005613766,0.03482803,0.027524466,0.027377032,0.056092296,0.04349251,0.17206477,0.06274943,0.07394294,0.36879608,0.06696826,0.17511548,0.56031054,0.06015235,0.19319294,0.43291774,0.04277803,0.1081699,0.054731384,0.023725249,0.04182539,0.00030620542,0.00807475,0.005851926,0.0,0.0007938659,4.5363766e-05,0.0,1.13409415e-05,0.0,0.0,0.0045477175,0.0025743938,0.0016330956,0.013155492,0.0068159057,0.001939301,0.01698873,0.008834593,0.0029373039,0.015503067,0.0055457205,0.001757846,0.010059415,0.0006237518,4.5363766e-05,0.006180813,0.00010206847,0.0,0.0039239656,0.0,0.0,0.0016217546,0.0,0.0,0.0004649786,0.0,0.0,4.5363766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028352353,0.0018145506,0.000975321,0.008256205,0.0038445792,0.0017918687,0.009288231,0.0061467905,0.0051261056,0.008210842,0.007995363,0.01506077,0.0047518546,0.003266191,0.0032321683,0.0028465763,0.00043095578,6.804565e-05,0.0016444365,0.0,0.0,0.00047631955,0.0,0.0,0.00010206847,0.0,0.0,1.13409415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037878745,0.0017124822,0.00053302426,0.0075077033,0.0031981454,0.0010206847,0.00916348,0.004207489,0.0016898003,0.01000271,0.005681812,0.0019733238,0.007915977,0.006781883,0.0017124822,0.00734893,0.006781883,0.0004649786,0.0058972896,0.0054663336,7.938659e-05,0.0037311697,0.0039239656,2.2681883e-05,0.0018825963,0.0022228246,0.0,0.0006917974,0.0007598431,0.0,0.00019279601,0.00015877318,0.0,3.4022825e-05,1.13409415e-05,0.0,0.0023589157,0.0010206847,5.6704706e-05,0.0047745365,0.0011794579,3.4022825e-05,0.0038445792,0.00061241083,2.2681883e-05,0.0028238944,0.00041961484,0.0,0.0019052782,0.00017011412,0.0,0.0010547076,5.6704706e-05,0.0,0.00051034236,0.0,0.0,0.00034022823,0.0,0.0,0.00011340941,0.0,0.0,2.2681883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019960057,0.0008392297,1.13409415e-05,0.0022341656,0.00036291013,2.2681883e-05,0.0010547076,7.938659e-05,0.0,0.00043095578,5.6704706e-05,0.0,0.00011340941,0.0,0.0,4.5363766e-05,1.13409415e-05,0.0,5.6704706e-05,0.0,0.0,2.2681883e-05,0.0,0.0,2.2681883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970043,0.00055570615,1.13409415e-05,0.0026310985,0.00094129815,2.2681883e-05,0.0014743224,0.0009980028,5.6704706e-05,0.0008845934,0.0070200427,0.00029486447,0.0005670471,0.007178816,9.072753e-05,0.0008845934,0.0027898715,0.00012475035,0.0006917974,0.00229087,1.13409415e-05,0.00018145506,0.0006691156,0.0,0.00015877318,0.0002721826,0.0,6.804565e-05,6.804565e-05,0.0,2.2681883e-05,0.0,0.0,0.0,0.0,0.0
