a1947_001, 0.02958682823633861,0.023950137321849953,0.005879091820070577,0.0024599632571256054,0.0015785054186458977,0.0010032381977433515,0.0007469195368170155,0.000664572817695885,0.000636737307007052,0.0006564541270783087,0.0007283625296911269,0.0008629008313538191,0.0010090372624701918,0.0011946073337290777,0.0015518297209024328,0.00184294277018981,0.0025887024940614576,0.0036568902167454192,0.00425303407066459,0.004108057452493585,0.002796309011282336,0.0026211772565317626,0.0016167792458430428,0.0017060848426363818,0.0011180596793347872,0.001296670872921465,0.0008802980255343397,0.0010995026722088986,0.000760837292161432,0.0010380325861043926,0.0009603251187647342,0.0013279858224464018,0.0016051811163893626,0.0023694978473868984,0.004838739608075448,0.021564402093227904,0.025208534367574274,0.8382327698187864
a1947_003, 0.033052314082274395,0.02664408623417392,0.007057209256328242,0.0025254647943034852,0.0012880735759492079,0.000911046281645457,0.000547616693037907,0.0005130043512657594,0.00035972112341767703,0.00035724881329109507,0.00031521954113920153,0.00038815268987336975,0.0003992780854429886,0.0004635581487341199,0.0005908821202530915,0.0007676522943037026,0.0011249011075947976,0.0016762262658225776,0.0019308742088605209,0.001823328718354205,0.001286837420885917,0.0013127966772150275,0.0007800138449366124,0.0012633504746833882,0.0006774129746834605,0.0009691455696201333,0.0005636867088606899,0.000991396360759371,0.000636619857594858,0.0009567840189872235,0.0009518393987340596,0.0016181269778479013,0.0022188983386073205,0.004083020174050128,0.008529469936707806,0.025417820411389264,0.03293364319619846,0.832073279272049
a1947_006, 0.03537550250302979,0.02834520062196266,0.005868856189319693,0.0020123824332521885,0.0010263387439319173,0.0006660535497572027,0.0005179099666261522,0.00041243173543684434,0.000355544599514521,0.0003353970722086981,0.0003709515321601502,0.00044917134405334484,0.0004420604520630544,0.0004977624393203294,0.000508428777305765,0.0006233881978154601,0.000808271389563011,0.001058337757888224,0.001211221935679468,0.0013155150182037275,0.0009516743780338678,0.0012444060983008234,0.0006873862257280738,0.0008912317961163992,0.0005060584799756681,0.0007513842536406877,0.00039702480279121507,0.0007762723756067041,0.00046102283070382886,0.0007727169296115589,0.0007312367263348648,0.001255072436286259,0.0017907596328881374,0.0032283449635918506,0.006832382054004045,0.027503745069778294,0.03491092422633081,0.8341076304610662
a1948_001, 0.0348763957583892,0.026275854316543685,0.008587661121102113,0.004379309052757281,0.002728286121102798,0.002092466651678412,0.0016873220173858935,0.001531587230215648,0.001316134592325985,0.0012048954586329525,0.0012107501498799542,0.001241194544364363,0.0012470492356113647,0.0014777240707432322,0.0017493817446041116,0.0021205691696640203,0.0025175172362107362,0.0032060289268581376,0.003675575164867675,0.0039741644184647625,0.0027716108363306105,0.0026954998501195885,0.0020186975419661905,0.002003475344723986,0.0015116812799758422,0.0016147238459230722,0.0012447073591125642,0.001460159997002227,0.0012154339028775556,0.0015444675509590517,0.0015913050809350654,0.002023381294963792,0.0028465508842922325,0.004335984337529468,0.00762514988009503,0.024755976468822043,0.0331679968525141,0.7984733307103381
a1949_001, 0.032356613251822354,0.027967703750813006,0.003409833748519842,0.0009805480468541516,0.0005182476163553473,0.00046230043049880416,0.0004667173135927418,0.0004667173135927418,0.0005491657980129106,0.0004932186121563675,0.0005241367938139308,0.0005992238064108703,0.0007184796499471861,0.0007965112512734174,0.0008833766187875239,0.0011969753184570948,0.0017093337573538586,0.003343580502110778,0.010565184360698785,0.007947444980358423,0.004468413396700225,0.003284688727524943,0.0021539666554769125,0.0018727584318295506,0.001195503024092449,0.0012956190408883682,0.0007228965330411237,0.0008362631991188559,0.0005285536769078685,0.0006021683951401621,0.00040046406718367746,0.0005668333303886612,0.0005579995642007859,0.0013191757507227022,0.004487553223440621,0.03291166822729385,0.045373167729656515,0.8014669941048154
a1949_002, 0.03424550088207473,0.029367063216524793,0.0043011001558419994,0.0012202523312089858,0.0006326281843570295,0.0004268954414766947,0.0003998930189736508,0.00035231732218257337,0.0002944549882474792,0.0002738817139594457,0.0002558800989574164,0.00030859911432050223,0.00030859911432050223,0.0004191804636186822,0.00039217804111563826,0.0005606217243489123,0.0007444953632982116,0.0013411203176511826,0.003528316540397742,0.0019146003384301158,0.001042807840474697,0.0008113585047343204,0.0005619075539919145,0.0008640775200974062,0.0004423253971927198,0.0007470670225842158,0.00031374243289251057,0.0003831772336146236,0.00023916431359838922,0.00037289059647060686,0.00028416835110346245,0.0003960355300446445,0.0005991966136389751,0.001401554310872281,0.004809002864827826,0.03383274956667106,0.044912743600420094,0.8266984523753353
a1952_014, 0.030596446416164706,0.024489704465503293,0.008783132800070715,0.004888978512692424,0.003568147700028728,0.002581165557571802,0.002167775761241943,0.0019672424996076757,0.0018451300665454679,0.00176222804776929,0.0019011449440969393,0.0019358741681788515,0.0021744975465481198,0.002348143666957681,0.0027368869171648927,0.003789966615132555,0.005266518787389341,0.008209540453943648,0.010251842889470295,0.009248056283747927,0.006096659272702147,0.004939391902488747,0.003419148125741814,0.0031065851090046038,0.00229100849185518,0.0023156550379778277,0.0018260850081779675,0.001994129640832382,0.0015090408012366394,0.0017454235845038488,0.00174318298940179,0.0023470233694066517,0.003135712845331369,0.005274360870246546,0.009161793372318662,0.024282449418562852,0.03167417266025502,0.7626257534000176
a1953_001, 0.03490918512053631,0.028091251227224272,0.004848914584923523,0.0020017453910764153,0.0011917748445509446,0.0010881422493726016,0.0008590596705573172,0.0009149667284824759,0.0009558743318423481,0.0010635976873566784,0.0011454128940764229,0.0013908585142356563,0.0015449438202245083,0.001868113886767499,0.002297643722046158,0.0032317006654299075,0.005773426420856636,0.011075051816296078,0.017800261808659075,0.0146762844987435,0.007806534307842287,0.005233446056506322,0.0031921566488486977,0.0028512599541830955,0.0019117486636846962,0.001868113886767499,0.0010840514890366145,0.0011372313734044485,0.0008399694556560434,0.0010649612741353408,0.0007581542489362989,0.000988600414530246,0.0009845096541942586,0.0018899312752260976,0.004722101014507919,0.02670857423366059,0.035325079088028344,0.7649053670774565
a1953_003, 0.04945830375552831,0.03620885869136044,0.005043718802464669,0.001569031763737962,0.0008788831423451421,0.0006971909542641752,0.0005352172982230032,0.0005042310335890398,0.0004633855029351791,0.0004225399722813183,0.000415497639409963,0.00044225850432111314,0.0004647939695094501,0.0004929633009948714,0.0005816966951739482,0.0007028248205612595,0.0007774735489976257,0.0009338133387417134,0.0015056507678957642,0.001960585471385317,0.0009788842691183875,0.0015380454991039986,0.0007225433526010543,0.0011605764571993543,0.0005563442968370691,0.0011338155922882042,0.0004267653720041315,0.0009478980044844241,0.0004295823051526736,0.0007324026186209517,0.0005042310335890398,0.0007915582147403363,0.0008915593415135816,0.001663399024214123,0.004321175449863615,0.03287079291033802,0.04343992608366806,0.8028315812008019
a1953_004, 0.027801159745600768,0.023192450824026916,0.007958483470178397,0.0041976785397832865,0.002728306456376296,0.0018705574261127515,0.0014829090121485956,0.0011481776832652612,0.0010571110717308247,0.0010681867407012291,0.0010768011499004326,0.0011690983913204697,0.0012257073660580924,0.0015149053891742087,0.001740110658239099,0.0021474491503728627,0.00256340205170583,0.0032144052611884914,0.00438104239273776,0.004349046015712147,0.002825526217338735,0.0030445783369756232,0.002088378915864039,0.0021696004883136714,0.0015752062535686329,0.0020477681296392227,0.0013758442121013527,0.0018201016008031312,0.0014435288558093799,0.0017241124697262927,0.0018410223088583396,0.0024255715045185746,0.0029005946403603653,0.004634552149171462,0.009296178155826135,0.023615787504673486,0.030011371020139257,0.8092732884398555
